Company Name,Ticker,Market Cap (mil),Avg Volume,Last Close,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),% Price Change (YTD),Zacks Industry Rank,Sales Growth F(0)/F(-1),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Q(1) Consensus Sales Est. ($mil),Operating Margin 12 Mo %,Net Margin %,Current ROE (TTM),52 Week High,52 Week Low,Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Zacks Rank,Industry,Sector
"Manulife Financial Corp","MFC","67406.48","2517277","40.39","2.9","4.37","16.77","11.33","110","12.17","7.93","31530.27929","","12.41","10.19","16.58","41.12","29.9","93.49","2.71","4","Insurance - Life Insurance","Finance"
"Mizuho Financial Group","MFG","125237.73","3755016","10.14","8.45","12.04","27.39","38.53","103","1.78","17.65","24832.85546","","15.45","16.35","15.19","10.14","5.42","100","27.8","3","Banks - Foreign","Finance"
"Magna International","MGA","17664.65","1038937","64.89","1.36","6.45","15.65","21.75","150","-1.93","3.53","42446.63671","10630.33007","4.26","1.6","14.01","68.73","37.2","87.82","12.32","3","Automotive - Original Equipment","Auto-Tires-Trucks"
"MGM Resorts International","MGM","12009.66","5796023","46.94",".06","28.57","25.21","28.64","167","1.72","18.63","17781.61132","4469.50878","4.72","1.03","24.43","50.69","30.72","81.22","18.68","3","Gaming","Consumer Discretionary"
"Magnite","MGNI","2612.24","2902224","18.24","16.4","39.72","50.62","12.38","84","6.85","13.07","754.76501","178.39999","19.74","21.96","8.4","26.52","11.2","45.95","3.68","3","Internet - Software","Computer and Technology"
"Magnolia Oil & Gas Corp","MGY","4967.7","2183648","26.86","-3.42","-9.74","-14.57","22.7","108","-.31","4.69","1595.38598","430.32598","24.8","24.4","16.28","32.36","21.24","50.54","13.2","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Miami International Holdings, Inc.","MIAX","3587.49","1960286","37.8","-7.33","-27.29","-1.84","-14.83","173","19.65","","519.78497","127.772","","","","56.84","30.74","27.05","-21.42","2","Technology Services","Business Services"
"The Magnum Ice Cream Company N.V.","MICC","10457.4","1191983","17.08","-3.83","5.82","16.59","7.76","209","","","9545.45996","3304.44506","","","","19.87","13.06","59.03","-.58","3","Food - Miscellaneous","Consumer Staples"
"Mirion Technologies","MIR","4419.92","3932974","17.65","11.57","-2.16","-6.17","-24.64","173","7.5","8.77","1139.11804","274.514","12.66","2.56","6.44","29.75","15.82","13.14","-30.47","3","Technology Services","Business Services"
"Mitek Systems","MITK","761.83","1008266","16.87","5.37","13.91","19.05","59.9","234","4.42","9.54","193.645","50.77","27.55","8.74","16.74","17.87","8.65","89.15","47.52","4","Computer - Optical Imaging","Computer and Technology"
"McCormick & Company","MKC","12493.02","3635857","46.49","-6.44","-.45","-11.92","-31.74","209","1.73","2.61","7818.72802","1982.06799","11.56","23.12","13.29","77.57","45.6","2.78","-37.03","4","Food - Miscellaneous","Consumer Staples"
"Mineralys Therapeutics, Inc.","MLYS","2073.18","1881060","25.13","5.77","-11.61","2.07","-30.75","153","","","","","","","-27.92","47.33","12.87","35.58","-36.12","4","Medical - Biomedical and Genetics","Medical"
"3M","MMM","83049.16","3609187","159.23","1.52","6.31","7.55","-.54","177","1.52","-8.7","25206.85937","6370.74609","18.26","11.14","104.75","174.61","141.2","53.97","-8.25","3","Diversified Operations","Conglomerates"
"MakeMyTrip Limited","MMYT","5056.88","1009315","45.45","16.36","5.87","16.21","-44.65","226","6.71","40.42","1140.5","270.73001","16.39","4.96","2304.78","103.21","36.3","13.68","-48.94","5","Internet - Delivery Services","Computer and Technology"
"monday.com","MNDY","3754.18","1839135","73.38","-10.18","-7.29","5.92","-50.27","84","26.75","42.53","1470.255","354.953","17.77","9.17","5.1","314.48","58.81","5.7","-54.12","3","Internet - Software","Computer and Technology"
"Monro Muffler Brake","MNRO","456.08","1340167","15.19","6.9","-5.53","-7.09","-24.2","24","-3.19","-2.74","1151.09997","286.27999","1.21",".19","2.33","23.81","13.07","19.74","-30.07","4","Consumer Services - Miscellaneous","Consumer Discretionary"
"Monster Beverage","MNST","89644.23","5181861","91.66",".49","5.5","25.2","19.55","62","10.7","10.4","9531.09765","2419.58398","24.38","23.11","26.86","93.23","58.65","95.46","10.29","3","Beverages - Soft drinks","Consumer Staples"
"Altria Group","MO","115138.99","7443775","68.95","-5.72","-5.97","8.11","19.58","217","-3.08","-2.6","20533.4746","5345.9458","45.49","34.34","-298.69","74.55","54.72","71.76","10.32","3","Tobacco","Consumer Staples"
"Modine Manufacturing","MOD","14993.34","1394699","283.88","9.96","10.32","21.89","112.63","150","23.13","8.75","4032.43603","895.492","8.46","3.82","24.39","306.89","90.02","89.39","96.16","3","Automotive - Original Equipment","Auto-Tires-Trucks"
"The Mosaic Company","MOS","7147.04","8634898","22.51","13.57","2.97","-14.05","-6.56","52","8.36","-3.9","12716.58007","3052.38305","4.66",".36","4.66","37.81","19.82","14.95","-13.8","4","Fertilizers","Basic Materials"
"MP Materials","MP","10830.87","5992781","60.84","13.83","7.68","13.21","20.43","158","10.1","-12.84","453.14599","99.93499","-5.61","-28","-2.27","98.65","30.03","44.9","11.1","3","Mining - Miscellaneous","Basic Materials"
"Marathon Petroleum","MPC","71410.63","2274616","244.61","-7.09","-5.33","1.39","50.41","23","-3.7","2.52","139864","29733","2.78","3.36","16.22","267.21","158.59","79.19","38.76","3","Oil and Gas - Refining and Marketing","Oils-Energy"
"MPLX LP","MPLX","56733.76","1501681","55.91","-.85",".85","-5.06","4.76","59","8.92","5.92","13090.1289","3258.7749","36.38","36.38","32.74","59.17","47.8","71.33","-3.35","3","Oil and Gas - Production and Pipelines","Oils-Energy"
"Murata Manufacturing","MRAAY","131929.5","1067185","36.08","33.19","80.67","211.3","250.29","84","6.24","-8.01","12441.91015","2903.35009","12.8","12.8","8.97","36.08","7","100","223.16","3","Manufacturing - Electronics","Industrial Products"
"EVERSPIN TECH","MRAM","602.13","3184883","25.68","12.34","-11.27","164.2","176.72","173","9.52",".27","","","13.02",".5","4.78","44.01","5.93","51.86","155.29","","Technology Services","Business Services"
"Merck & Co.","MRK","285116.53","10797431","115.44","-3.06","2.16","-3.29","9.67","97","1.31","5.99","66590.96093","16283.72656","20.9","13.59","27.55","123.93","77.6","81.68","1.18","3","Large Cap Pharmaceuticals","Medical"
"Moderna","MRNA","24521.39","5783361","61.8","34.38","28.43","15.43","109.56","153","-39.93","-39.33","2071.72705","114.88999","-104.14","-143.55","-26.64","61.8","22.36","100","93.33","3","Medical - Biomedical and Genetics","Medical"
"Millrose Properties, Inc.","MRP","4327.64","1398355","28.06","-2.57","1.45","-4.59","-6.06","91","","","","","64.96","64.96","7.9","35.5","26.6","16.4","-13.33","","Real Estate - Operations","Finance"
"Marsh","MRSH","79334.02","2605060","164.22","-1.75",".51","-5.73","-11.48","105","10.32","8.23","28312.39648","7275.1582","17.79","14.26","31.87","219.67","157.32","11.07","-18.34","3","Business - Services","Business Services"
"Marvell Technology","MRVL","253289.59","58221268","289.54","14.63","55","194.1","240.71","58","42.09","13.97","11424.12792","2710.17602","30.33","28.99","13.83","316.43","62.31","89.42","214.33","3","Electronics - Semiconductors","Computer and Technology"
"Morgan Stanley","MS","354826.03","5749561","224.96","8.86","13.75","35.8","26.72","84","11.54","20.32","77388.39843","18790.71484","24.65","14.65","17.7","224.96","130.09","100","16.9","3","Financial - Investment Bank","Finance"
"Microsoft","MSFT","2814708.25","35963008","378.91","-4.64","-10.01","2.12","-21.65","161","14.93","13.39","329258.46875","87442.30468","37.93","39.34","31.94","542.07","356.77","11.95","-27.72","3","Computer - Software","Computer and Technology"
"Motorola Solutions","MSI","66514.44","1053752","400.7","-2.66","1.21","-11.16","4.53","214","8","9.17","12810.48437","3000.43505","22.13","17.61","100.13","490.3","363.83","29.15","-3.56","3","Wireless Equipment","Computer and Technology"
"Strategy Inc","MSTR","40848.2","18452292","116.56","1.05","-29.7","-16.22","-23.29","109","2.97","-1.92","503.89999","126.94999","-2482.01","-2482.01","-26.97","455.9","106.99","2.74","-29.23","5","Financial - Miscellaneous Services","Finance"
"ArcelorMittal","MT","50398.25","2198018","65.03","1.91","2.96","22.98","42.7","43","-1.74","-5.6","66098.38281","16940.21093","4.37","4.71","4.77","71.65","29.97","84.12","31.65","3","Steel - Producers","Basic Materials"
"M&T Bank","MTB","33074.62","1026431","225.85",".86","7.33","10.31","12.1","28","-1.67","22.53","9967.26953","2479.04003","30.13","22.07","11.35","238.01","178.33","79.63","3.41","3","Banks - Major Regional","Finance"
"Match Group","MTCH","8236.64","2655192","35.31","2.79","-1.89","16.38","9.35","84",".22","4.7","3472.6621","856.156","25.81","18.83","-307.45","38.77","28.9","64.94",".88","3","Internet - Software","Computer and Technology"
"Matador Resources","MTDR","6258.58","1670346","50.4","-8.21","-15.32","-17.45","18.76","108","5.46","22.58","3847.88793","1035.14404","19.61","14.41","11.2","65.45","37.19","46.74","9.56","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"MGIC Investment","MTG","5551.62","1667998","26.25","2.06","-.3",".92","-10.16","107",".49",".62","1208.28002","301.39999","59.61","59.63","14.01","29.86","24.86","27.8","-17.12","3","Insurance - Multi line","Finance"
"MACOM Technology Solutions","MTSI","28008.94","1558111","367.11","3.59","-2.29","49.82","114.33","5","32.58","11.29","1252.52001","335.10998","28.14","16.46","16.01","409.68","118.35","85.39","97.74","1","Semiconductor - Analog and Mixed","Computer and Technology"
"MasTec","MTZ","29624.85","1107302","374.91","11.72","-2.42","15.87","72.48","52","16.22","16.05","17439.85156","4293.7539","3.82","2.94","17.15","437.51","162.65","77.22","59.12","3","Building Products - Heavy Construction","Construction"
"Micron Technology","MU","1176440.75","51221500","1043.1899","16.97","42.51","173.02","265.51","14","48.85","8.03","112294.57812","40187.60546","43.28","41.49","41.16","1087.99","104.88","95.44","237.2","1","Computer - Integrated Systems","Computer and Technology"
"iShares National Muni Bond ETF","MUB","45306.03","3325124","106.98",".15",".99",".92","-.12","110","","","","","","","","108.92","103.24","65.85","-7.86","","Financial - Investment Funds","Finance"
"Mitsubishi UFJ Financial Group","MUFG","246254.98","3063684","20.75","5.49","5.87","22.35","30.83","103","8.51","15.14","35978.71093","","17.22","16.65","11.07","20.75","13.29","100","20.7","3","Banks - Foreign","Finance"
"Murphy Oil","MUR","5055.94","1661074","35.27","-11.47","-9.52","-11.76","12.86","108","-10.22","4.57","3214.33911","870.96398","5.84","3.02","3.09","42.74","22.13","63.76","4.12","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Mnchener RckversicherungsGesellschaft","MURGY","66120.65","1116898","10.64",".66","-5.42","-12.43","-19.33","107","3.8","-2.69","","","11.28","11.28","21.44","14.15","10.11","13.12","-25.58","5","Insurance - Multi line","Finance"
"Mueller Water Products","MWA","4013.48","1114671","25.65",".08",".87","-9.11","7.68","80","8.75","5.42","1482.90002","389.5","15.11","14.17","22.11","30.37","22.91","36.73","-.66","2","Manufacturing - General Industrial ","Industrial Products"
"MaxLinear","MXL","7420.67","4191384","82.87","15.18","-14.36","365.56","375.45","5","29.71","-20.44","654.98699","165.072","9.96","-25.96","-2.33","102.27","12.11","78.48","338.63","2","Semiconductor - Analog and Mixed","Computer and Technology"
"NewAmsterdam Pharma Company N.V.","NAMS","3524.66","1144548","30.15","2.8","-15.66","-2.77","-14.05","149","-50.61","","32.27","6.78","-837.79","-943.23","-26.49","41.45","17.96","51.89","-20.71","3","Medical - Drugs","Medical"
"Navan, Inc.","NAVN","5263.47","4750961","20.99",".57","13.22","129.4","22.89","84","30.82","","901.15002","218","","","","22.87","8.51","86.91","13.38","4","Internet - Software","Computer and Technology"
"Nebius Group N.V.","NBIS","71075","16547397","280.91","32.7","46.44","144.08","235.6","64","350.89","-36.98","3677.67089","535.02801","-52.99","95.27","-9.11","280.91","44.3","100","209.61","3","Internet - Software and Services","Computer and Technology"
"Neurocrine Biosciences","NBIX","15987.45","1052805","159","-1.16","2.8","21.25","12.11","149","21.45","25.87","3706.73388","871.19598","22.95","21.55","19.79","167.35","123.1","81.13","3.42","2","Medical - Drugs","Medical"
"Norwegian Cruise Line","NCLH","9104.15","20470104","19.83","10.66","23.71","-1.93","-11.16","184","3.67","133.98","10139.39355","2624.07202","10.88","5.66","47.84","26.94","14.79","41.48","-18.04","5","Leisure and Recreation Services","Consumer Discretionary"
"nCino","NCNO","1696.97","3798654","15.49",".52",".13","6.98","-39.59","84","10.01","22","642.88598","158.58999","23.16","2.17","6.85","32.69","14.01","7.92","-44.27","2","Internet - Software","Computer and Technology"
"Nasdaq","NDAQ","47103.89","3329340","83.29","-3.96","-7.47","-.54","-14.25","91","11.05","8.54","5758.50878","1420.98901","38.86","23.15","17.51","100.98","79.01","19.48","-20.89","3","Securities and Exchanges","Finance"
"Noble Corporation PLC","NE","6865.26","1136727","43.03","-7","-20.27","-12.88","52.37","110","7.45","42.76","2933.82495","679.30499","3.32","7.17","2.32","54.37","25.7","60.45","40.57","3","Oil and Gas - Drilling","Oils-Energy"
"NextEra Energy","NEE","178776.34","11153680","85.73",".72","-2.88","-5.96","6.79","154","10.74","12.35","31891.8125","7970.02001","28.42","29.36","12.25","97.88","69.42","57.31","-1.48","2","Utility - Electric Power","Utilities"
"Newmont","NEM","112808.3","7889795","105.67","13.9","-1.6","4.09","5.83","164","21.34","16.95","27247.20507","6187.8872","37.6","33.87","27.84","131.95","56.76","65.05","-2.37","1","Mining - Gold","Basic Materials"
"NeoGenomics","NEO","1351.6","2182459","10.38","-7.98","16.63","33.59","-11.74","153","10.11","10.8","800","197.25","2.24","-13.3","-2.8","13.22","4.84","66.11","-18.57","3","Medical - Biomedical and Genetics","Medical"
"National Energy Services Reunited","NESR","2422.35","1657211","24.02","2.08","-7.97","7.47","53.38","110","1.72","","1910.04699","448.013","6.61","4.53","9.77","26.84","5.72","86.65","41.51","2","Oil and Gas - Mechanical and and Equipment","Oils-Energy"
"Cloudflare","NET","80190.88","3798692","226.87","3.28","7.97","4.07","15.07","84","29.85","34.79","2817.54589","665.42199","16.25","-3.73","-5.65","272.66","160.19","59.29","6.16","2","Internet - Software","Computer and Technology"
"Netflix","NFLX","324063.03","34879924","76.96","-6.15","-12.64","-16.6","-17.92","110","15.85","10.94","51405.8789","12572.90917","23.7","28.52","40.92","133.91","75.86","1.89","-24.27","3","Broadcast Radio and Television","Consumer Discretionary"
"NiSource","NI","22423.37","3229567","46.77",".3","-.53","2.39","12","154","21.76","5.62","6968.47314","1352.13","13.99","14.15","8.31","48.5","39","81.79","3.32","3","Utility - Electric Power","Utilities"
"NIKE","NKE","65440.4","19550128","44.19",".52","0","-16.59","-30.64","110","-9.84",".5","46819.17968","11412.69824","4.84","4.84","16.41","79.24","41.88","6.18","-36.01","5","Shoes and Retail Apparel ","Consumer Discretionary"
"Annaly Capital Management","NLY","16238.32","7594145","22.16","3.5","2.78","3.5","-.89","211","23.12","30.51","1926","488","157.11","34.33","15.92","24.4","18.82","59.86","-8.57","3","REIT and Equity Trust","Finance"
"Newmark Group","NMRK","2616.76","1226825","14.74","-1.6","1.94","-1.99","-14.99","91","19.61","3.73","3786.35009","863.15002","12.37","4.3","26.23","19.58","11.16","42.52","-21.58","2","Real Estate - Operations","Finance"
"Spartacus Acquisition","NN","2525.45","2482123","18.51","-14.11","-20.16","-4.39","11.24","173","-19.33","33.32","3.79999",".89999","-2116.65","-3921.17","","23.59","11.37","58.43","2.62","3","Technology Services","Business Services"
"Nano Nuclear Energy Inc.","NNE","1318.23","3084245","25.31","14.45","4.11","15.36","5.41","150","","","","","","","-7.62","56.63","19","16.77","-2.75","3","Alternative Energy - Other","Oils-Energy"
"NNN REIT, Inc.","NNN","8585.9","1753418","45.13","-2.53","-.38","7.48","13.88","73","6.55","6.52","976.906","242.794","41.47","41.38","8.81","46.59","39.05","80.64","5.06","3","REIT and Equity Trust - Other","Finance"
"Northern Oil and Gas","NOG","2102.8","2646151","19.33","-9.46","-19.69","-34.72","-9.97","108","11.23","64.3","2243.50805","564.84899","19.31","-33.17","18.43","31.53","19.33","0","-16.94","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Nokia","NOK","79415.17","123359016","13.83","3.21","1.54","64.45","113.76","214","8.16","-5.47","24078.84765","5591.2041","9.18","4.02","9.05","16.85","4.05","76.41","97.2","3","Wireless Equipment","Computer and Technology"
"Nomad Foods Limited","NOMD","1403.5","1113851","10.04","-2.62","-3.65","4.58","-19.74","209","2.25","2.88","3442.91503","832.89501","7.6","4.43","9.05","18.18","9.09","10.45","-25.96","2","Food - Miscellaneous","Consumer Staples"
"NOV","NOV","6926.55","3179098","19.3","-8.44","-8.75","-1.63","23.48","110","-1.42","12.4","8622.68847","2095.11694","2.46","1.05","3.34","21.45","11.88","77.53","13.92","3","Oil and Gas - Mechanical and and Equipment","Oils-Energy"
